ISSUERTRADINGSYMBOL,RPTOWNERNAME,RPTOWNER_RELATIONSHIP,TRANS_DATE,TRANS_CODE,TRANS_SHARES,TRANS_PRICEPERSHARE,TransactionValue,alpha,beta,CAR
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-08,S,10781.0,888.89,9583123.09,0.0019157604246675,1.971478972921178,-0.05449650221566676
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-08,S,21989.0,890.05,19571309.45,0.0019157604246675,1.971478972921178,-0.05449650221566676
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-08,S,60567.0,867.91,52566704.97,0.0019157604246675,1.971478972921178,-0.05449650221566676
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-08,S,164234.0,868.86,142696353.24,0.0019157604246675,1.971478972921178,-0.05449650221566676
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-08,S,127602.0,869.75,110981839.5,0.0019157604246675,1.971478972921178,-0.05449650221566676
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-08,S,116658.0,870.75,101579953.5,0.0019157604246675,1.971478972921178,-0.05449650221566676
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-08,S,107868.0,871.84,94043637.12,0.0019157604246675,1.971478972921178,-0.05449650221566676
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-08,S,91107.0,872.87,79524567.09,0.0019157604246675,1.971478972921178,-0.05449650221566676
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-08,S,63161.0,873.81,55190713.41,0.0019157604246675,1.971478972921178,-0.05449650221566676
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-08,S,35720.0,874.72,31244998.4,0.0019157604246675,1.971478972921178,-0.05449650221566676
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-08,S,28724.0,875.82,25157053.68,0.0019157604246675,1.971478972921178,-0.05449650221566676
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-08,S,32705.0,876.69,28672146.450000003,0.0019157604246675,1.971478972921178,-0.05449650221566676
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-08,S,20692.0,877.86,18164679.12,0.0019157604246675,1.971478972921178,-0.05449650221566676
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-08,S,21896.0,878.86,19243518.56,0.0019157604246675,1.971478972921178,-0.05449650221566676
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-08,S,19407.0,880.05,17079130.349999998,0.0019157604246675,1.971478972921178,-0.05449650221566676
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-08,S,37139.0,880.84,32713516.76,0.0019157604246675,1.971478972921178,-0.05449650221566676
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,20628.0,892.75,18415647.0,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,6152.0,893.81,5498719.12,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,17717.0,895.06,15857778.02,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,42430.0,895.75,38006672.5,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,38790.0,897.95,34831480.5,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,60728.0,898.94,54590828.32,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,64783.0,899.85,58294982.55,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,44887.0,900.93,40440044.91,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,48949.0,901.89,44146613.61,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,95114.0,902.76,85865114.64,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,96047.0,903.9,86816883.3,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,134384.0,904.83,121594674.72,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,58886.0,905.82,53340116.52,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,10078.0,906.89,9139637.42,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,12276.0,908.09,11147712.84,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,38973.0,908.82,35419441.86,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,1871.0,909.76,1702160.96,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,14433.0,911.18,13151060.94,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,10100.0,911.75,9208675.0,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,59667.0,891.82,53212223.940000005,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,15170.0,891.09,13517835.3,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,35107.0,889.81,31238559.67,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,29066.0,888.68,25830372.88,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,35693.0,887.91,31692171.63,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,30343.0,896.73,27209478.39,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,61957.0,866.5,53685740.5,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,45073.0,867.56,39103531.88,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,17787.0,868.38,15445875.06,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,37058.0,869.39,32217854.62,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,64472.0,870.48,56121586.56,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,79800.0,871.6,69553680.0,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,96425.0,872.45,84125991.25,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,96530.0,873.5,84318955.0,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,91072.0,874.43,79636088.96,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,113483.0,875.47,99350962.01,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,123082.0,876.47,107877680.54,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,58161.0,877.45,51033369.45,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,109041.0,878.52,95794699.32,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,85557.0,879.49,75246525.93,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,87342.0,880.44,76899390.48,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,79205.0,881.49,69818415.45,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,102594.0,882.38,90526893.72,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,55775.0,883.33,49267730.75,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,30656.0,884.44,27113392.64,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,22159.0,885.34,19618249.06,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,47609.0,886.96,42227278.64,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,26730.0,857.54,22922044.2,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,48720.0,858.69,41835376.8,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,36197.0,859.47,31110235.59,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,141979.0,860.49,122171509.71,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,96657.0,861.59,83278704.63000001,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,105825.0,862.43,91266654.75,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,118820.0,863.59,102611763.8,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,112559.0,864.38,97293748.42,0.0020958353524412,1.9857765161492509,-0.050495882707555534
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-08-05,S,85403.0,865.56,73921420.67999999,0.0020958353524412,1.9857765161492509,-0.050495882707555534
AAPL,O'BRIEN DEIRDRE,Officer,2022-08-08,S,15366.0,164.86,2533238.76,0.0006798961825736,1.273981294681359,0.007796399668400964
PG,Francisco Ma. Fatima,Officer,2022-08-08,S,4000.0,146.0,584000.0,0.0004350601864199,0.4394167760465891,0.04558593518924566
AAPL,Adams Katherine L.,Officer,2022-08-03,S,700.0,161.46,113022.0,0.0006590672393515,1.2825645781711168,0.01402532031341686
AAPL,Adams Katherine L.,Officer,2022-08-03,S,2928.0,162.43,475595.04,0.0006590672393515,1.2825645781711168,0.01402532031341686
AAPL,Adams Katherine L.,Officer,2022-08-03,S,5073.0,163.69,830399.37,0.0006590672393515,1.2825645781711168,0.01402532031341686
AAPL,Adams Katherine L.,Officer,2022-08-03,S,5031.0,164.69,828555.39,0.0006590672393515,1.2825645781711168,0.01402532031341686
AAPL,Adams Katherine L.,Officer,2022-08-03,S,5568.0,165.91,923786.88,0.0006590672393515,1.2825645781711168,0.01402532031341686
AAPL,Adams Katherine L.,Officer,2022-08-03,S,5700.0,166.28,947796.0,0.0006590672393515,1.2825645781711168,0.01402532031341686
PYPL,Alford Peggy,Officer,2022-08-04,S,21791.0,97.82,2131595.62,-0.0043942488504545,1.6261183419801426,0.11777390934257358
META,Newstead Jennifer,Officer,2022-08-02,S,342.0,158.14,54083.88,-0.0015023265329942,1.8021447941836803,-0.036466524135908354
PG,Francisco Ma. Fatima,Officer,2022-08-03,S,2000.0,145.0,290000.0,0.0002262712451082,0.4318033644740757,-0.01676214866527142
TSLA,Wilson-Thompson Kathleen,Director,2022-08-01,S,8750.0,904.0,7910000.0,0.0017543476387551,1.952981683787887,-0.035030147109349964
TSLA,Wilson-Thompson Kathleen,Director,2022-07-29,S,17500.0,863.78,15116150.0,0.0020041859597971,1.9300516255740845,-0.026972123271512487
TSLA,Baglino Andrew D,Officer,2022-07-27,S,3500.0,791.5,2770250.0,0.0020271855263555,1.9238390959580889,0.10617352683372089
UNH,REX JOHN F,Officer,2022-07-29,S,13183.0,541.53,7138989.989999999,0.0010817157122549,0.6735531156465973,-0.012336448458048564
V,KELLY ALFRED F JR,"Director,Officer",2022-07-29,S,9000.0,212.11,1908990.0,-0.000163419372428,1.0804387339499963,-0.038451562161669194
META,Newstead Jennifer,Officer,2022-07-26,S,342.0,165.8,56703.600000000006,-0.0019244628621225,1.8038927687647088,-0.13256389091675838
UNH,HEMSLEY STEPHEN J,Director,2022-07-26,S,99312.0,534.27,53059422.24,0.0011577580319392,0.6676515037512437,-0.025811513903983407
ADBE,Lewnes Ann,Officer,2022-07-28,S,794.0,400.0,317600.0,-0.0009626219077501,1.52852345047629,0.009937134494021033
ADBE,Belsky Scott,Officer,2022-07-26,S,2711.0,393.58,1066995.38,-0.0009925472248286,1.532901939041324,0.0004326850931226679
ADBE,Garfield Mark S.,Officer,2022-07-22,S,132.0,409.75,54087.0,-0.0010285549201408,1.5270645351595828,-0.023120218743883182
META,Newstead Jennifer,Officer,2022-07-19,S,342.0,170.37,58266.54,-0.0017844348114527,1.820618540092348,-0.028389680142353504
UNH,WITTY ANDREW,"Director,Officer",2022-07-18,S,11376.0,527.9,6005390.399999999,0.0009898334174549,0.6709603879345234,0.0005571643488963291
META,Newstead Jennifer,Officer,2022-07-12,S,342.0,164.8,56361.600000000006,-0.0017229533818333,1.8042426184970504,0.0649180929408949
PG,Raman Sundar G.,Officer,2022-07-07,S,1599.0,145.12,232046.88,0.0005615208476986,0.4159173913865677,0.027924973210289524
META,Newstead Jennifer,Officer,2022-07-05,S,342.0,158.12,54077.04,-0.0014866031197614,1.790644539897481,0.02146290191794234
VZ,Silliman Craig L.,Officer,2022-07-05,S,1558.0,51.42,80112.36,-0.0002531813858244,0.2459037476239633,0.017823942077924048
TSLA,Baglino Andrew D,Officer,2022-12-27,S,10500.0,117.5,1233750.0,-0.0006989158900926,1.7705886671073117,-0.24471911955717274
META,Newstead Jennifer,Officer,2022-12-28,S,342.0,116.44,39822.48,-0.0027479752841426,1.7363666849018595,0.1394605765543884
META,Newstead Jennifer,Officer,2022-12-21,S,342.0,116.7,39911.4,-0.0032275328273542,1.7714034129701592,0.11559640450354672
NVDA,STEVENS MARK A,Director,2022-12-21,S,58600.0,165.08,9673688.0,-0.0006393122571003,2.168449382447269,-0.1060917094082084
NVDA,STEVENS MARK A,Director,2022-12-21,S,1400.0,165.57,231798.0,-0.0006393122571003,2.168449382447269,-0.1060917094082084
ADBE,Rao Dana,Officer,2022-12-20,S,5018.0,336.93,1690714.74,-0.0012770323176267,1.420681597027112,0.06156666352453383
ADBE,Garfield Mark S.,Officer,2022-12-19,S,132.0,338.0,44616.0,-0.0014923630649076,1.4097007495819842,0.06923063089933539
NVDA,Dabiri John,Director,2022-12-19,S,293.0,165.8,48579.4,-0.000632025945191,2.1711103521834083,-0.11341747818379466
META,Newstead Jennifer,Officer,2022-12-14,S,342.0,119.63,40913.46,-0.0035000524098982,1.752692748703754,0.11773983342330614
NVDA,Robertson Donald F Jr,Officer,2022-12-15,S,2494.0,167.89,418717.66,-0.0008173434950318,2.1660818848923,0.02736830943417827
JNJ,Wolk Joseph J,Officer,2022-12-13,S,1855.0,179.46,332898.3,0.0004635475583259,0.3081228269756162,-0.008499295235844388
JNJ,Wolk Joseph J,Officer,2022-12-13,S,12926.0,179.62,2321768.12,0.0004635475583259,0.3081228269756162,-0.008499295235844388
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-12-14,S,568261.0,160.93,91450242.73,0.0006880430010742,1.843552435173352,-0.23822344991972524
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-12-14,S,47432.0,161.52,7661216.640000001,0.0006880430010742,1.843552435173352,-0.23822344991972524
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-12-12,S,1820804.0,168.06,306004320.24,0.0005747140590743,1.840343845684682,-0.14421993394768556
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-12-12,S,1020447.0,168.93,172384111.71,0.0005747140590743,1.840343845684682,-0.14421993394768556
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-12-12,S,363749.0,169.98,61830055.02,0.0005747140590743,1.840343845684682,-0.14421993394768556
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-12-13,S,235418.0,157.55,37090105.900000006,0.0005918011206868,1.8398266102754512,-0.19612117101743465
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-12-13,S,626066.0,158.51,99237721.66,0.0005918011206868,1.8398266102754512,-0.19612117101743465
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-12-13,S,702969.0,159.52,112137614.88,0.0005918011206868,1.8398266102754512,-0.19612117101743465
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-12-13,S,2294072.0,160.75,368772074.0,0.0005918011206868,1.8398266102754512,-0.19612117101743465
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-12-13,S,1868138.0,161.44,301592198.72,0.0005918011206868,1.8398266102754512,-0.19612117101743465
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-12-13,S,2208110.0,162.43,358663307.3,0.0005918011206868,1.8398266102754512,-0.19612117101743465
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-12-13,S,466672.0,163.55,76324205.60000001,0.0005918011206868,1.8398266102754512,-0.19612117101743465
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-12-13,S,234591.0,164.25,38531571.75,0.0005918011206868,1.8398266102754512,-0.19612117101743465
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-12-13,S,89471.0,165.73,14828028.829999998,0.0005918011206868,1.8398266102754512,-0.19612117101743465
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-12-13,S,380964.0,166.52,63438125.28,0.0005918011206868,1.8398266102754512,-0.19612117101743465
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-12-13,S,473518.0,167.59,79356881.62,0.0005918011206868,1.8398266102754512,-0.19612117101743465
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-12-13,S,240269.0,168.53,40492534.57,0.0005918011206868,1.8398266102754512,-0.19612117101743465
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-12-13,S,129795.0,169.45,21993762.75,0.0005918011206868,1.8398266102754512,-0.19612117101743465
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-12-13,S,148750.0,170.53,25366337.5,0.0005918011206868,1.8398266102754512,-0.19612117101743465
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-12-13,S,540935.0,171.68,92867720.8,0.0005918011206868,1.8398266102754512,-0.19612117101743465
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-12-13,S,378017.0,172.62,65253294.54,0.0005918011206868,1.8398266102754512,-0.19612117101743465
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-12-13,S,720996.0,173.59,125157695.64,0.0005918011206868,1.8398266102754512,-0.19612117101743465
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-12-13,S,135704.0,174.65,23700703.6,0.0005918011206868,1.8398266102754512,-0.19612117101743465
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-12-13,S,45545.0,176.7,8047801.499999999,0.0005918011206868,1.8398266102754512,-0.19612117101743465
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-12-14,S,615047.0,156.14,96033438.58,0.0006880430010742,1.843552435173352,-0.23822344991972524
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-12-14,S,1782089.0,156.95,279698868.54999995,0.0006880430010742,1.843552435173352,-0.23822344991972524
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-12-14,S,1157065.0,157.98,182793128.7,0.0006880430010742,1.843552435173352,-0.23822344991972524
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-12-14,S,1391103.0,158.93,221087999.79,0.0006880430010742,1.843552435173352,-0.23822344991972524
TSLA,Musk Elon,"Director,Officer,TenPercentOwner",2022-12-14,S,1309003.0,159.88,209283399.64,0.0006880430010742,1.843552435173352,-0.23822344991972524
